attendee_type_id,attendee_type_name,country_name,city_name,demora15min,nom_week_day,attendees
42559,Student,Chile,Las Condes,0,Tue,241
42484,Student,Colombia,Medellín,30,Wed,1
42578,Regulators,Colombia,Bogotá,0,Mon,1
3469,Student,Colombia,Ríonegro,30,Fri,9
37572,Student,Colombia,Bogotá,60,Wed,9
41855,Sellers,Colombia,Bogotá,15,Thu,2
37979,Buyers,Colombia,Bogotá,60,Fri,2
40184,Consultant,United States,Pasadena,> 120,Fri,9
3945,Consultant,Spain,Madrid,0,Wed,50
2555,Student,Colombia,Bogotá,> 120,Thu,5
39075,Student,France,Paris,0,Tue,48
36194,Buyers,Colombia,Medellín,> 120,Wed,2
35419,Sellers,France,Paris,15,Thu,1
42559,Sellers,Chile,Las Condes,0,Tue,5
35601,Regulators,Colombia,Bogotá,0,Tue,2
40083,Buyers,Colombia,Bogotá,15,Wed,1
39773,Buyers,Colombia,Bogotá,15,Tue,5
36938,Student,Colombia,Bogotá,60,Wed,4
42364,Student,Colombia,Bogotá,0,Mon,1
38114,Sellers,Chile,Las Condes,75,Tue,1
34069,Regulators,France,Paris,0,Wed,4
2006,Student,Colombia,Bogotá,45,Wed,1
1916,Exhibitors,Colombia,Cartagena,105,Thu,4
2196,Exhibitors,France,Paris,0,Sun,30
4199,Student,Colombia,Bogotá,60,Tue,1
37753,Sellers,Chile,Providencia,15,Wed,1
40849,Consultant,Colombia,Bogotá,0,Thu,5
41142,Visitors,Colombia,Bogotá,15,Sat,4
2565,Student,Colombia,Medellín,> 120,Fri,22
39572,Buyers,Colombia,Medellín,0,Tue,34
3204,Consultant,Spain,Madrid,75,Thu,1
933,Asistant,Colombia,Medellín,0,Mon,8
42366,Buyers,Colombia,Bogotá,45,Mon,1
2238,Student,Colombia,Medellín,> 120,Thu,14
283,Staff,Colombia,Medellín,0,Fri,2
3444,Student,Colombia,Bogotá,105,Thu,1
40181,Consultant,United States,Pasadena,105,Fri,5
3852,Consultant,Ecuador,Quito,0,Tue,21
38767,Buyers,Colombia,Bogotá,> 120,Wed,2
38114,Regulators,Chile,Las Condes,15,Tue,1
651,Buyers,Colombia,Medellín,0,Wed,1
41879,Exhibitors,Colombia,Medellín,30,Mon,2
39764,Buyers,Colombia,Bogotá,0,Wed,26
40237,Student,Colombia,Bogotá,15,Sat,134
40286,Buyers,Colombia,Bogotá,15,Wed,1
4199,Student,Colombia,Bogotá,105,Tue,4
38100,Consultant,Chile,La Florida,0,Wed,3
43905,Asistant,Colombia,Medellín,0,Wed,5
39572,Visitors,Colombia,Medellín,30,Tue,5
37572,Student,Colombia,Bogotá,15,Wed,15
38100,Visitors,Chile,La Florida,30,Wed,2
2564,Student,Colombia,Bogotá,30,Tue,2
41077,Buyers,Colombia,Bogotá,0,Tue,5
36811,Buyers,Colombia,Medellín,> 120,Fri,13
38130,Consultant,Colombia,Bogotá,15,Thu,3
40819,Student,Colombia,Bogotá,15,Tue,1
40237,Staff,Colombia,Bogotá,0,Sat,4
1992,Buyers,Colombia,Bogotá,90,Thu,1
3772,Asistant,Colombia,Medellín,0,Tue,13
41879,Student,Colombia,Medellín,30,Mon,6
42358,Staff,Colombia,Bogotá,45,Thu,2
705,Buyers,Colombia,Medellín,0,Fri,1
39863,Buyers,Colombia,Bogotá,30,Thu,1
275,Sellers,Netherlands,Utrecht,0,Wed,9
38758,Exhibitors,Colombia,Medellín,15,Thu,7
39653,Buyers,France,Paris,30,Fri,11
36145,Student,Colombia,Bogotá,0,Tue,2
40738,Buyers,Colombia,Bogotá,0,Tue,2
41599,Student,Colombia,Bogotá,90,Thu,2
40237,Visitors,Colombia,Bogotá,15,Sat,1
37694,Consultant,Colombia,Bogotá,15,Tue,2
40287,Buyers,Colombia,Bogotá,0,Wed,2
40469,Asistant,Colombia,Bogotá,0,Tue,1
625,Student,Colombia,Medellín,0,Tue,55
42366,Buyers,Colombia,Bogotá,0,Mon,4
38253,Buyers,Colombia,Bogotá,0,Tue,3
42170,Student,Chile,Las Condes,0,Fri,21
40684,Student,Colombia,Medellín,30,Wed,16
41079,Buyers,Colombia,Bogotá,75,Sat,4
40648,Buyers,Colombia,Bogotá,0,Wed,15
41596,Student,Colombia,Bogotá,30,Thu,2
39425,Buyers,Colombia,Medellín,0,Wed,29
2514,Student,Colombia,Bogotá,0,Thu,5
1992,Student,Colombia,Bogotá,90,Thu,11
37689,Consultant,Colombia,Bogotá,30,Tue,1
40567,Buyers,Colombia,Medellín,105,Tue,1
35422,Visitors,France,Paris,45,Thu,1
37024,Student,Chile,La Florida,120,Wed,1
39602,Regulators,Chile,Las Condes,15,Wed,1
36954,Sellers,Portugal,Lisbon,0,Thu,4
41071,Buyers,Colombia,Bogotá,15,Tue,1
43905,Buyers,Colombia,Medellín,45,Wed,1
39419,Sponsors,Colombia,Barranquilla,15,Wed,7
37467,Consultant,Colombia,Bogotá,0,Thu,11
39845,Buyers,Colombia,Bogotá,0,Sat,4
41935,Visitors,Colombia,Bogotá,0,Wed,7
39331,Buyers,Colombia,Bogotá,0,Fri,133
1992,Buyers,Colombia,Bogotá,60,Thu,1
41720,Exhibitors,Colombia,Medellín,0,Thu,2
2234,Exhibitors,Colombia,Medellín,60,Wed,2
3023,Sellers,Colombia,Medellín,60,Fri,1
3103,Consultant,Spain,Madrid,0,Tue,3
40972,Consultant,Colombia,Bogotá,15,Thu,1
40608,Student,Chile,Santiago,0,Wed,1
41000,Buyers,Colombia,Bogotá,45,Tue,3
39954,Buyers,Colombia,Bogotá,15,Wed,3
39827,Student,Colombia,Bogotá,60,Fri,1
2680,Buyers,Colombia,Medellín,> 120,Wed,1
37573,Asistant,France,Montpellier,0,Wed,2
39654,Buyers,France,Paris,60,Fri,5
1040,Asistant,Colombia,Ríonegro,90,Wed,2
42495,Consultant,Colombia,Bogotá,0,Thu,1
38114,Consultant,Chile,Las Condes,60,Tue,1
38697,Consultant,Colombia,Bogotá,0,Wed,2
39726,Asistant,Colombia,Medellín,15,Thu,1
38886,Buyers,Colombia,Bogotá,0,Tue,1
41610,Student,Colombia,Bogotá,30,Tue,5
37980,Student,Colombia,Bogotá,15,Fri,1
37470,Regulators,Colombia,Bogotá,15,Thu,1
40810,Regulators,Chile,Santiago,15,Thu,10
41698,Sponsors,Colombia,Bogotá,0,Tue,3
37753,Visitors,Chile,Providencia,30,Wed,1
35549,Regulators,Colombia,Bogotá,0,Tue,3
39787,Buyers,Colombia,Bogotá,15,Wed,13
38506,Buyers,Colombia,Bogotá,15,Fri,1
3023,Student,Colombia,Medellín,90,Fri,3
483,Buyers,Colombia,Ríonegro,0,Tue,150
38749,Student,Colombia,Bogotá,0,Thu,3
43738,Student,Colombia,Medellín,0,Wed,2
2564,Sellers,Colombia,Bogotá,> 120,Tue,3
37066,Regulators,Colombia,Bogotá,15,Fri,1
37689,Consultant,Colombia,Bogotá,0,Tue,1
4198,Exhibitors,Uruguay,Montevideo,0,Wed,136
37980,Buyers,Colombia,Bogotá,30,Fri,2
37184,Student,Colombia,Bogotá,30,Wed,2
37971,Consultant,Colombia,Bogotá,15,Wed,1
2516,Buyers,Colombia,Bogotá,30,Thu,1
2564,Consultant,Colombia,Bogotá,30,Tue,6
39228,Student,Colombia,Bogotá,90,Fri,2
41759,Visitors,Chile,Santiago,15,Tue,2
2564,Asistant,Colombia,Bogotá,75,Tue,10
38804,Asistant,Colombia,Bogotá,15,Mon,1
37074,Regulators,Colombia,Bogotá,15,Thu,1
40481,Buyers,Colombia,Bogotá,30,Thu,1
43440,Consultant,Colombia,Bogotá,15,Wed,1
39656,Student,France,Paris,15,Fri,5
2657,Buyers,France,Paris,0,Wed,7
40437,Consultant,Colombia,Bogotá,0,Wed,1
38527,Staff,Chile,Santiago,0,Fri,5
1040,Asistant,Colombia,Ríonegro,15,Wed,10
38452,Consultant,Colombia,Bogotá,0,Wed,2
38512,Consultant,Colombia,Bogotá,15,Wed,1
35419,Sellers,France,Paris,0,Thu,25
39226,Student,Colombia,Medellín,0,Tue,7
40237,Sponsors,Colombia,Bogotá,15,Sat,7
38293,Staff,Colombia,Bogotá,0,Thu,11
36991,Regulators,Colombia,Bogotá,75,Sat,9
42366,Buyers,Colombia,Bogotá,15,Mon,1
743,Student,Colombia,Medellín,0,Wed,3
37569,Staff,Colombia,Bogotá,15,Wed,4
42525,Sponsors,Colombia,Bogotá,15,Mon,3
39736,Staff,Colombia,Bogotá,120,Tue,1
1699,Student,Jordan,ʿAmmān,0,Wed,1
4199,Asistant,Colombia,Bogotá,90,Tue,14
410,Regulators,Colombia,Apartadó,0,Tue,15
38706,Buyers,Colombia,Bogotá,0,Wed,1
40424,Consultant,Colombia,Bogotá,30,Thu,1
39034,Consultant,Colombia,Bogotá,15,Fri,2
42484,Student,Colombia,Medellín,60,Wed,2
3768,Student,Colombia,Bogotá,0,Mon,1
40275,Buyers,Colombia,Bogotá,15,Thu,1
40420,Consultant,Colombia,Bogotá,0,Thu,6
42559,Consultant,Chile,Las Condes,30,Tue,5
2309,Regulators,Colombia,Bogotá,0,Thu,1
37681,Consultant,Colombia,Bogotá,0,Thu,1
39852,Buyers,Colombia,Bogotá,15,Tue,1
41879,Asistant,Colombia,Medellín,15,Mon,2
918,Student,Colombia,Medellín,0,Tue,32
43155,Buyers,Colombia,Bogotá,30,Sat,2
39652,Student,France,Paris,60,Fri,1
39855,Buyers,Colombia,Bogotá,30,Thu,5
38528,Staff,Chile,Santiago,60,Fri,2
42974,Exhibitors,Chile,Las Condes,0,Fri,80
3203,Sellers,Spain,Madrid,0,Thu,3
3555,Asistant,Colombia,Ríonegro,15,Fri,4
40620,Staff,Chile,Santiago,0,Wed,2
39228,Buyers,Colombia,Bogotá,90,Fri,2
33484,Student,Colombia,Bogotá,0,Wed,16
1447,Sponsors,France,Paris,0,Sun,2
1992,Buyers,Colombia,Bogotá,45,Thu,3
3699,Student,Colombia,Medellín,30,Wed,14
39767,Buyers,Colombia,Bogotá,0,Fri,4
40810,Staff,Chile,Santiago,45,Thu,2
3329,Sellers,France,Bordeaux,0,Tue,2
40961,Buyers,Colombia,Bogotá,15,Thu,1
40634,Asistant,Colombia,Medellín,> 120,Thu,21
40810,Exhibitors,Chile,Santiago,105,Thu,3
40869,Buyers,Colombia,Bogotá,0,Thu,5
2234,Exhibitors,Colombia,Medellín,30,Wed,1
40595,Student,Colombia,Medellín,45,Fri,1
3603,Consultant,Ecuador,Quito,75,Thu,2
40482,Consultant,Colombia,Bogotá,15,Thu,2
40289,Consultant,Colombia,Bogotá,0,Wed,3
35969,Student,Colombia,Bogotá,15,Wed,1
37680,Buyers,Colombia,Bogotá,0,Thu,1
39378,Buyers,Colombia,Bogotá,15,Thu,1
38748,Student,Colombia,Bogotá,0,Thu,5
40107,Buyers,Colombia,Bogotá,0,Fri,2
3852,Consultant,Ecuador,Quito,15,Tue,16
42324,Staff,Chile,Vitacura,105,Thu,1
3023,Buyers,Colombia,Medellín,> 120,Fri,15
39336,Sellers,Mexico,Mexico City,120,Tue,4
37741,Consultant,Chile,La Florida,0,Thu,2
38695,Regulators,Colombia,Bogotá,0,Wed,3
41879,Student,Colombia,Medellín,45,Mon,2
2657,Sellers,France,Paris,0,Wed,4
4199,Student,Colombia,Bogotá,> 120,Tue,3
918,Regulators,Colombia,Medellín,0,Tue,17
40326,Sellers,Chile,Providencia,0,Wed,7
2190,Student,Colombia,Bogotá,30,Wed,16
40476,Exhibitors,Colombia,Bogotá,15,Tue,1
41421,Student,Chile,Providencia,15,Wed,2
39827,Sellers,Colombia,Bogotá,0,Fri,10
2516,Buyers,Colombia,Bogotá,105,Thu,1
41146,Regulators,Chile,Las Condes,0,Wed,1
2858,Student,Colombia,Medellín,15,Mon,6
37686,Consultant,Colombia,Bogotá,0,Tue,4
37365,Asistant,France,Montpellier,0,Wed,6
3149,Student,Spain,Barcelona,0,Wed,108
40810,Consultant,Chile,Santiago,120,Thu,2
2234,Exhibitors,Colombia,Medellín,45,Wed,5
38698,Sellers,Colombia,Bogotá,0,Wed,2
3936,Buyers,Chile,La Florida,45,Tue,2
34097,Student,Colombia,Bogotá,30,Mon,1
483,Asistant,Colombia,Ríonegro,0,Tue,43
275,Staff,Netherlands,Utrecht,0,Wed,3
37683,Consultant,Colombia,Bogotá,0,Thu,4
38998,Exhibitors,Colombia,Apartadó,15,Wed,1
34115,Student,Colombia,Bogotá,0,Tue,5
38114,Student,Chile,Las Condes,75,Tue,3
35421,Student,France,Paris,0,Thu,7
743,Sellers,Colombia,Medellín,0,Wed,3
205,Asistant,Colombia,Medellín,0,Tue,2
41078,Buyers,Colombia,Bogotá,0,Tue,4
40961,Buyers,Colombia,Bogotá,30,Thu,1
34044,Student,Colombia,Medellín,60,Mon,4
2565,Student,Colombia,Medellín,45,Fri,2
39992,Sponsors,Colombia,Apartadó,90,Sat,1
39766,Buyers,Colombia,Bogotá,15,Fri,3
34130,Buyers,Colombia,Bogotá,15,Wed,3
39426,Buyers,Colombia,Bogotá,45,Wed,3
2036,Student,Colombia,Bogotá,0,Thu,2
37691,Consultant,Colombia,Bogotá,15,Tue,1
42590,Exhibitors,Chile,Las Condes,60,Tue,3
41599,Student,Colombia,Bogotá,75,Thu,2
3955,Visitors,France,Paris,0,Mon,5
37597,Student,Colombia,Bogotá,15,Thu,1
35831,Buyers,France,Paris,0,Tue,55
3847,Student,Colombia,Medellín,> 120,Fri,18
41249,Exhibitors,Chile,Las Condes,15,Fri,1
37753,Regulators,Chile,Providencia,> 120,Wed,2
39652,Regulators,France,Paris,0,Fri,13
39827,Student,Colombia,Bogotá,45,Fri,4
2514,Regulators,Colombia,Bogotá,0,Thu,2
40466,Sellers,Colombia,Bogotá,0,Tue,2
38114,Consultant,Chile,Las Condes,0,Tue,32
42559,Student,Chile,Las Condes,15,Tue,10
3369,Buyers,Portugal,Lisbon,0,Mon,1
39419,Sponsors,Colombia,Barranquilla,45,Wed,1
36137,Buyers,Colombia,Medellín,15,Wed,2
35557,Exhibitors,Argentina,Buenos Aires,105,Thu,1
42867,Student,Colombia,Bogotá,30,Tue,1
39904,Buyers,Colombia,Bogotá,> 120,Thu,3
38099,Visitors,Chile,La Florida,30,Wed,1
39747,Visitors,Chile,Vitacura,0,Fri,2
37480,Staff,Colombia,Bogotá,0,Wed,11
39652,Student,France,Paris,> 120,Fri,1
39586,Buyers,Colombia,Bogotá,15,Thu,2
1808,Student,Colombia,Bogotá,0,Thu,2
36836,Student,Colombia,Bogotá,30,Fri,1
40462,Consultant,Colombia,Bogotá,45,Tue,2
39840,Buyers,Colombia,Bogotá,0,Mon,20
38253,Buyers,Colombia,Bogotá,15,Tue,1
3555,Asistant,Colombia,Ríonegro,30,Fri,5
39077,Regulators,France,Paris,0,Thu,11
3603,Regulators,Ecuador,Quito,0,Thu,22
41928,Asistant,Chile,Las Condes,0,Mon,2
1821,Student,Colombia,Medellín,15,Thu,1
39856,Consultant,Colombia,Bogotá,120,Thu,1
43158,Sponsors,Colombia,Apartadó,15,Thu,1
40437,Buyers,Colombia,Bogotá,0,Wed,1
39891,Buyers,Colombia,Bogotá,75,Mon,2
39614,Buyers,Colombia,Bogotá,0,Thu,1
37967,Consultant,Colombia,Bogotá,15,Tue,1
39652,Buyers,France,Paris,75,Fri,2
39357,Buyers,Colombia,Bogotá,0,Sat,1
38453,Buyers,Colombia,Bogotá,30,Wed,1
42860,Visitors,Chile,Santiago,45,Thu,1
40237,Buyers,Colombia,Bogotá,120,Sat,2
39377,Buyers,Colombia,Bogotá,0,Thu,3
37470,Visitors,Colombia,Bogotá,0,Thu,1
40482,Consultant,Colombia,Bogotá,0,Thu,2
39624,Buyers,Colombia,Bogotá,0,Thu,9
39736,Buyers,Colombia,Bogotá,60,Tue,1
3485,Student,Colombia,Medellín,30,Thu,4
3022,Student,Colombia,Medellín,> 120,Fri,111
33502,Student,Colombia,Medellín,30,Thu,2
35840,Buyers,Colombia,Medellín,30,Thu,1
40084,Buyers,Colombia,Bogotá,45,Wed,1
3858,Student,Ecuador,Cuenca,30,Tue,10
1750,Student,Colombia,Medellín,30,Tue,3
37741,Consultant,Chile,La Florida,105,Thu,1
1992,Student,Colombia,Bogotá,15,Thu,50
37600,Consultant,Colombia,Bogotá,15,Thu,3
41075,Buyers,Colombia,Bogotá,15,Tue,3
41622,Student,Colombia,Bogotá,0,Thu,3
35958,Buyers,Chile,La Florida,0,Thu,4
2516,Regulators,Colombia,Bogotá,30,Thu,1
38450,Consultant,Colombia,Bogotá,60,Wed,1
42205,Student,Colombia,Bogotá,0,Mon,14
40810,Sellers,Chile,Santiago,15,Thu,13
991,Visitors,United States,Indianapolis,0,Wed,1
38136,Student,Colombia,Bogotá,15,Tue,2
39572,Buyers,Colombia,Medellín,45,Tue,9
40237,Student,Colombia,Bogotá,120,Sat,1
39336,Sellers,Mexico,Mexico City,30,Tue,21
39336,Exhibitors,Mexico,Mexico City,45,Tue,2
38130,Consultant,Colombia,Bogotá,105,Thu,1
40476,Consultant,Colombia,Bogotá,0,Tue,12
40901,Visitors,Colombia,Bogotá,15,Thu,1
39137,Consultant,Colombia,Bogotá,0,Thu,1
41810,Visitors,Colombia,Bogotá,0,Tue,10
42559,Consultant,Chile,Las Condes,120,Tue,1
42559,Student,Chile,Las Condes,105,Tue,4
41614,Student,Colombia,Bogotá,15,Wed,1
36158,Student,Colombia,Bogotá,0,Tue,1
37854,Student,Colombia,Bogotá,0,Sat,1
38364,Regulators,Colombia,Cali,15,Sat,1
40237,Consultant,Colombia,Bogotá,45,Sat,5
37304,Student,Colombia,Bogotá,30,Wed,1
1040,Student,Colombia,Ríonegro,0,Wed,76
39652,Consultant,France,Paris,30,Fri,1
2515,Visitors,Colombia,Bogotá,60,Thu,2
39339,Buyers,Colombia,Bogotá,30,Wed,1
37405,Student,Colombia,Bogotá,0,Wed,8
40420,Consultant,Colombia,Bogotá,15,Thu,2
36187,Exhibitors,Argentina,Buenos Aires,120,Thu,1
38497,Buyers,Colombia,Bogotá,60,Wed,2
35546,Regulators,Colombia,Bogotá,0,Tue,5
2682,Student,Colombia,Medellín,90,Tue,5
40237,Consultant,Colombia,Bogotá,30,Sat,16
40178,Buyers,Colombia,Bogotá,0,Thu,1
39142,Consultant,Colombia,Bogotá,0,Fri,6
42364,Consultant,Colombia,Bogotá,0,Mon,1
39838,Buyers,Colombia,Bogotá,90,Mon,3
42559,Regulators,Chile,Las Condes,0,Tue,44
41140,Visitors,Colombia,Bogotá,15,Sat,2
38114,Consultant,Chile,Las Condes,45,Tue,1
39624,Buyers,Colombia,Bogotá,15,Thu,1
39174,Exhibitors,France,Montpellier,0,Thu,36
38521,Buyers,Colombia,Bogotá,30,Fri,2
39355,Buyers,Colombia,Bogotá,15,Sat,1
36972,Consultant,France,Nice,0,Mon,10
38360,Visitors,Chile,La Florida,15,Wed,1
4067,Consultant,Spain,Madrid,30,Tue,1
39229,Buyers,Colombia,Bogotá,90,Fri,5
2515,Visitors,Colombia,Bogotá,120,Thu,4
41329,Staff,Colombia,Bogotá,30,Wed,1
36749,Staff,France,Aulnay-sous-Bois,0,Sat,13
39413,Sponsors,Colombia,Barranquilla,> 120,Wed,4
35562,Regulators,Colombia,Bogotá,45,Wed,1
37688,Consultant,Colombia,Bogotá,15,Tue,3
39737,Buyers,Colombia,Bogotá,45,Tue,1
335,Buyers,Portugal,Lisbon,0,Fri,1
39572,Buyers,Colombia,Medellín,15,Tue,19
1134,Student,Colombia,Medellín,0,Thu,79
39992,Sponsors,Colombia,Apartadó,30,Sat,9
37685,Staff,Colombia,Bogotá,15,Thu,1
40175,Buyers,Colombia,Bogotá,0,Thu,4
42093,Regulators,Colombia,Bogotá,0,Tue,5
39726,Sellers,Colombia,Medellín,> 120,Thu,2
41610,Student,Colombia,Bogotá,15,Tue,3
36187,Exhibitors,Argentina,Buenos Aires,0,Thu,11
37408,Student,Colombia,Bogotá,0,Wed,1
38497,Consultant,Colombia,Bogotá,30,Wed,1
2596,Asistant,Colombia,Apartadó,0,Thu,4
43158,Student,Colombia,Apartadó,30,Thu,8
39142,Buyers,Colombia,Bogotá,60,Fri,1
39656,Student,France,Paris,30,Fri,1
4066,Buyers,Spain,Madrid,30,Tue,1
36836,Student,Colombia,Bogotá,15,Fri,5
37954,Student,Colombia,Bogotá,0,Tue,4
39021,Consultant,Colombia,Bogotá,15,Wed,1
38976,Exhibitors,Chile,Las Condes,0,Fri,4
2564,Sellers,Colombia,Bogotá,90,Tue,8
38450,Buyers,Colombia,Bogotá,0,Wed,6
39850,Buyers,Colombia,Bogotá,0,Tue,10
42363,Student,Colombia,Bogotá,0,Mon,8
36815,Buyers,Colombia,Medellín,> 120,Fri,1
1821,Student,Colombia,Medellín,> 120,Thu,57
41614,Student,Colombia,Bogotá,45,Wed,1
37024,Student,Chile,La Florida,15,Wed,2
41052,Visitors,Colombia,Bogotá,0,Tue,1
1917,Regulators,Colombia,Bogotá,0,Wed,1
3936,Buyers,Chile,La Florida,0,Tue,14
39338,Buyers,Colombia,Bogotá,120,Wed,1
36954,Buyers,Portugal,Lisbon,0,Thu,18
41658,Sponsors,Colombia,Bogotá,30,Fri,2
2234,Exhibitors,Colombia,Medellín,105,Wed,1
3204,Consultant,Spain,Madrid,0,Thu,55
41596,Student,Colombia,Bogotá,60,Thu,5
283,Asistant,Colombia,Medellín,0,Fri,116
39654,Student,France,Paris,30,Fri,1
38463,Staff,Chile,Santiago,45,Thu,1
37692,Consultant,Colombia,Bogotá,0,Tue,1
43212,Student,Colombia,Medellín,45,Thu,3
38692,Buyers,Colombia,Bogotá,> 120,Wed,15
37693,Consultant,Colombia,Bogotá,0,Tue,1
2234,Staff,Colombia,Medellín,0,Wed,20
37694,Consultant,Colombia,Bogotá,0,Tue,4
3204,Consultant,Spain,Madrid,30,Thu,1
39736,Staff,Colombia,Bogotá,0,Tue,4
42590,Exhibitors,Chile,Las Condes,15,Tue,2
3729,Student,Colombia,Bogotá,> 120,Thu,1
3444,Student,Colombia,Bogotá,60,Thu,3
37467,Consultant,Colombia,Bogotá,15,Thu,3
3203,Consultant,Spain,Madrid,45,Thu,1
37074,Regulators,Colombia,Bogotá,0,Thu,2
43065,Visitors,Chile,Santiago,0,Wed,2
39336,Exhibitors,Mexico,Mexico City,15,Tue,2
43905,Buyers,Colombia,Medellín,30,Wed,6
39827,Student,Colombia,Bogotá,30,Fri,8
41303,Staff,Colombia,Bogotá,30,Thu,1
2515,Visitors,Colombia,Bogotá,> 120,Thu,43
2564,Asistant,Colombia,Bogotá,> 120,Tue,4
34070,Student,France,Toulouse,0,Mon,75
3603,Consultant,Ecuador,Quito,30,Thu,2
38114,Student,Chile,Las Condes,> 120,Tue,10
37980,Asistant,Colombia,Bogotá,75,Fri,3
38758,Student,Colombia,Medellín,45,Thu,1
41249,Exhibitors,Chile,Las Condes,0,Fri,23
2519,Student,Colombia,Bogotá,> 120,Thu,2
3022,Regulators,Colombia,Medellín,> 120,Fri,1
40810,Visitors,Chile,Santiago,> 120,Thu,5
41553,Buyers,Colombia,Medellín,75,Wed,1
2992,Consultant,Spain,Barcelona,0,Wed,4
38751,Student,Colombia,Bogotá,0,Thu,2
39078,Student,France,Lille,0,Tue,44
2879,Student,Colombia,Medellín,0,Tue,23
34114,Student,Colombia,Bogotá,0,Tue,1
36058,Student,Colombia,Bogotá,15,Sat,5
37586,Exhibitors,France,Montpellier,0,Wed,1
4199,Consultant,Colombia,Bogotá,45,Tue,3
40228,Consultant,Colombia,Bogotá,75,Thu,1
37953,Buyers,Colombia,Bogotá,0,Tue,1
38925,Buyers,Colombia,Bogotá,0,Tue,3
4199,Visitors,Colombia,Bogotá,30,Tue,1
41036,Visitors,Colombia,Bogotá,0,Tue,1
39765,Buyers,Colombia,Bogotá,15,Wed,6
3022,Consultant,Colombia,Medellín,60,Fri,1
40343,Buyers,Colombia,Bogotá,0,Wed,1
39765,Buyers,Colombia,Bogotá,0,Wed,62
3933,Buyers,Chile,La Florida,0,Tue,7
40154,Buyers,Colombia,Bogotá,45,Tue,1
39855,Buyers,Colombia,Bogotá,0,Thu,4
36058,Student,Colombia,Bogotá,> 120,Sat,1
42994,Consultant,Colombia,Bogotá,45,Wed,1
37753,Visitors,Chile,Providencia,> 120,Wed,3
42269,Student,Colombia,Bogotá,0,Tue,14
37168,Student,Colombia,Bogotá,15,Fri,1
43158,Student,Colombia,Apartadó,60,Thu,2
35375,Buyers,Chile,La Florida,0,Fri,90
3149,Student,Spain,Barcelona,75,Wed,2
38254,Consultant,Colombia,Bogotá,0,Tue,1
41106,Student,Colombia,Medellín,30,Tue,1
2514,Regulators,Colombia,Bogotá,75,Thu,1
41598,Student,Colombia,Bogotá,60,Thu,1
40994,Buyers,Colombia,Bogotá,30,Thu,1
3955,Buyers,France,Paris,0,Mon,6
3505,Student,Colombia,Medellín,105,Tue,7
38703,Buyers,Colombia,Bogotá,15,Wed,2
669,Student,Colombia,Medellín,0,Thu,3
38651,Consultant,Colombia,Bogotá,30,Fri,2
42590,Buyers,Chile,Las Condes,30,Tue,3
40969,Buyers,Colombia,Bogotá,0,Thu,3
35602,Regulators,Colombia,Bogotá,0,Tue,5
39419,Sponsors,Colombia,Barranquilla,30,Wed,6
36811,Buyers,Colombia,Medellín,45,Fri,1
36146,Student,Colombia,Bogotá,0,Tue,1
41599,Student,Colombia,Bogotá,0,Thu,25
42813,Visitors,Chile,Santiago,75,Thu,1
41942,Visitors,Chile,Santiago,0,Wed,12
3085,Buyers,Chile,La Florida,0,Wed,19
3329,Buyers,France,Bordeaux,0,Tue,20
38695,Visitors,Colombia,Bogotá,0,Wed,9
41033,Student,Colombia,Medellín,0,Wed,34
40904,Consultant,Colombia,Bogotá,0,Thu,4
4180,Regulators,France,Aix-en-Provence,0,Mon,8
34113,Student,Colombia,Bogotá,0,Tue,2
40481,Buyers,Colombia,Bogotá,60,Thu,1
38767,Consultant,Colombia,Bogotá,> 120,Wed,2
992,Consultant,United States,Indianapolis,0,Wed,11
37586,Staff,France,Montpellier,> 120,Wed,36
3022,Student,Colombia,Medellín,15,Fri,5
3955,Student,France,Paris,0,Mon,1
38765,Sellers,Colombia,Bogotá,> 120,Wed,13
37753,Staff,Chile,Providencia,0,Wed,1
1992,Student,Colombia,Bogotá,120,Thu,1
41615,Student,Colombia,Bogotá,0,Wed,1
3022,Staff,Colombia,Medellín,> 120,Fri,2
40757,Student,Colombia,Medellín,105,Fri,14
41729,Student,Colombia,Ríonegro,120,Wed,9
40106,Buyers,Colombia,Bogotá,45,Fri,1
3555,Regulators,Colombia,Ríonegro,15,Fri,1
40476,Consultant,Colombia,Bogotá,15,Tue,5
38924,Buyers,Colombia,Bogotá,0,Tue,1
40237,Buyers,Colombia,Bogotá,30,Sat,37
40356,Buyers,Colombia,Bogotá,15,Wed,2
39413,Exhibitors,Colombia,Barranquilla,45,Wed,2
4199,Buyers,Colombia,Bogotá,60,Tue,1
410,Sellers,Colombia,Apartadó,0,Tue,18
410,Exhibitors,Colombia,Apartadó,0,Tue,9
43366,Student,Colombia,Medellín,0,Wed,29
40466,Consultant,Colombia,Bogotá,0,Tue,6
34114,Student,Colombia,Bogotá,45,Tue,1
42066,Regulators,Colombia,Bogotá,30,Thu,1
3909,Buyers,Spain,Madrid,0,Wed,2
3603,Regulators,Ecuador,Quito,75,Thu,14
37685,Consultant,Colombia,Bogotá,45,Thu,2
34127,Buyers,Colombia,Bogotá,> 120,Wed,1
36952,Student,Portugal,Lisbon,0,Thu,27
40492,Buyers,Colombia,Bogotá,15,Tue,2
3118,Exhibitors,Uruguay,Montevideo,0,Wed,17
39261,Consultant,France,Montpellier,0,Thu,16
42199,Student,Chile,Las Condes,60,Tue,2
39572,Visitors,Colombia,Medellín,75,Tue,1
